<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	2
<s> The hotel features free	which is also pretty fast , which allows you to work and surf without any problems . </s>	Wireless Internet	2
<s> There is	, and also in the immediate surroundings there are places to stay , if you 'd like to . </s>	a restaurant	2
<s> There is	in the hotel as well as a restaurant , and also in the immediate surroundings there are places to stay , if you 'd like to . </s>	a bar	2
<s> Using	may cause connection problems . </s>	Skype	1
<s>	looks , and is most likely , clean inside , which cannot be said from the outside . </s>	The hotel	2
<s>	looks , and is most likely , clean inside , which cannot be said from the outside . </s>	The hotel	1
<s> Probably as soon as you are not on the premises anymore ,	is not that clean . </s>	it	1
<s> All staff very friendly and	was excellent . </s>	service	3
<s> ) The five free restaurants gave an excellent	although beach bar was just chips , burgers , hotdogs ( occasional BBQ fish ) and salad . </s>	choice of food	3
<s> Excellent	& service . </s>	hotel	3
<s> Excellent hotel &	. </s>	service	3
<s> Very happy with	</s>	food	3
<s>	very friendly and service was excellent . </s>	All staff	3
<s> But	is very old and dirty . </s>	the room	0
<s> But	is very old and dirty . </s>	the room	1
<s> Bad	in Paris </s>	impression	1
<s> The best reason to choose Lord Byron hotel was it 's location and	. </s>	price	2
<s> The best reason to choose Lord Byron hotel was it 's	and price . </s>	location	2
<s>	's locate near Champ Elysee , Arc de Triump and very close to George 5 metro station.The staff was very friendly . </s>	It	2
<s>	's locate near Champ Elysee , Arc de Triump and very close to George 5 metro station.The staff was very friendly . </s>	It	2
<s> It 's locate near Champ Elysee , Arc de Triump and very close to George 5 metro station.The	was very friendly . </s>	staff	3
<s> Too expensive for ordinary	</s>	service	1
<s> Too expensive for ordinary	</s>	service	0
<s> The room is too small ,	is not clean , moreover , there was a problem with bathroom equipment · after the shower always water on the floor . </s>	the bathroom	1
<s>	is too expensive for such ordinary service . </s>	The price	0
<s>	is too small , the bathroom is not clean , moreover , there was a problem with bathroom equipment · after the shower always water on the floor . </s>	The room	0
<s> Anyway , think before making booking of	. </s>	this hotel	1
<s>	were · free cancelation , but they charged me full amount with no explanation . </s>	The booking conditions	1
<s>	were · free cancelation , but they charged me full amount with no explanation . </s>	The booking conditions	2
<s>	were · free cancelation , but they charged me full amount with no explanation . </s>	The booking conditions	1
<s>	were · free cancelation , but they charged me full amount with no explanation . </s>	The booking conditions	2
<s>	were · free cancelation , but they charged me full amount with no explanation . </s>	The booking conditions	1
<s>	was very usual · fast food on breakfast . </s>	The food	1
<s>	was very usual · fast food on breakfast . </s>	The food	1
<s> The room is too small , the bathroom is not clean , moreover , there was	· after the shower always water on the floor . </s>	a problem with bathroom equipment	1
<s> The price is too expensive for such ordinary	. </s>	service	1
<s> The only advantage of this hotel is	. </s>	location	1
<s>	is located 7 minutes away by foot from Amsterdam cetral train terminal . </s>	It	2
<s> The location is fantastic , so close to the Louvre and many other sights and also had	, good size flat · screen TV , very comfy bed , in · room artwork very nice . </s>	a balcony	2
<s> The location is fantastic , so close to the Louvre and many other sights and also had a balcony , good size	· screen TV , very comfy bed , in · room artwork very nice . </s>	flat	2
<s> The location is fantastic , so close to the Louvre and many other sights and also had a balcony , good size flat ·	, very comfy bed , in · room artwork very nice . </s>	screen TV	2
<s>	was the most appealing aspect of this hotel , so close to The Louvre and walking distance to most other major tourist sights and also to the train stations . </s>	The location	3
<s>	was the most appealing aspect of this hotel , so close to The Louvre and walking distance to most other major tourist sights and also to the train stations . </s>	The location	2
<s>	was the most appealing aspect of this hotel , so close to The Louvre and walking distance to most other major tourist sights and also to the train stations . </s>	The location	2
<s> The location is fantastic , so close to the Louvre and many other sights and also had a balcony , good size flat · screen TV , very comfy bed , in ·	very nice . </s>	room artwork	3
<s> The location is fantastic , so close to the Louvre and many other sights and also had a balcony , good size flat · screen TV , very comfy	, in · room artwork very nice . </s>	bed	3
<s> Conseil · attractions : The Hop · On Hop · Off	is a great way to get around and familiarise yourself with the area · maybe two day ticket is the best as it is too much for one day is you want to get off and look at any of the sights . </s>	bus	2
<s>	is fantastic , so close to the Louvre and many other sights and also had a balcony , good size flat · screen TV , very comfy bed , in · room artwork very nice . </s>	The location	3
<s>	is fantastic , so close to the Louvre and many other sights and also had a balcony , good size flat · screen TV , very comfy bed , in · room artwork very nice . </s>	The location	3
<s>	was adequate · not many varieties of bread and good coffee . </s>	The breakfast	2
<s> A 4 star hotel should have	. </s>	some items of hot breakfast	1
<s>	were nice and friendly in the breakfast room . </s>	The attending staff	2
<s>	were nice and friendly in the breakfast room . </s>	The attending staff	2
<s> The only glitch · no	scrambled or otherwise because of delivery issues during weekends . </s>	eggs	1
<s> The breakfast was adequate · not	and good coffee . </s>	many varieties of bread	1
<s>	was great . </s>	Internet centre	3
<s> The breakfast was adequate · not many varieties of bread and good	. </s>	coffee	2
<s> I found	worked perfectly . </s>	the AC	3
<s> I found	clean and well maintained the AC worked perfectly . </s>	the hotel	2
<s> I found	clean and well maintained the AC worked perfectly . </s>	the hotel	2
<s>	were warm and welcoming and were always helpful with directions . </s>	The hotel staff	2
<s>	were warm and welcoming and were always helpful with directions . </s>	The hotel staff	3
<s>	were warm and welcoming and were always helpful with directions . </s>	The hotel staff	2
<s> The hotel provides for little but important things like	, bus tickets . </s>	razor with gel	2
<s> The hotel provides for little but important things like razor with gel ,	. </s>	bus tickets	2
<s> I was very disapointed by	as I asked for a double expresso instead of the normal filter coffe they wanted to charge me for that ... </s>	the breakfast services	0
<s> My room was very clean and	worked well . </s>	the air condition	2
<s> At that novotel was not offering	except in the lobby area so I had to go there for using the interenet which was evry slow in November 2011 . </s>	WIFI for free	1
<s> At that novotel was not offering	except in the lobby area so I had to go there for using the interenet which was evry slow in November 2011 . </s>	WIFI for free	2
<s> Good location but	can be better </s>	some services	1
